date,user_id,session_id,channel_grouping,campaign,source,medium,page_views,unique_page_views,avg_time_on_page,bounce_rate,transactions,transaction_revenue,conversion_rate
2023-10-31,f9c83854-f5b3-4b38-b8a1-ddf4bf27e318,d6102a4f-7f21-4774-9414-4fb8582347db,Organic Search,Summer Sale,google_search,organic,8,1,300.0,1,0,41.96795827151752,0
2023-02-22,db2ce206-3d54-4eda-b57f-c96bbd193ebe,ed82a6ec-64b7-4c67-b237-bfc94fbdd966,Referral,Launch Promo,(direct),referral,3,4,97.29408978400869,0,2,240.82713319210694,0
2023-02-14,d948d41e-a7ea-42b7-be32-8c6fcea4b8ea,65776a37-4aca-4839-b61e-fbfb435cc103,Social,(not set),google,none,2,1,157.40434769845106,1,1,83.34444127023222,0
2023-04-03,4567a916-e919-493b-8071-7ebd77e30693,04d2d66e-a999-40c7-8dc7-3cea4cb7e89e,Social,(not set),facebook,social,6,5,10.014635733310882,0,2,117.78789247413128,0
2023-03-27,92e10baf-f14a-4321-b8c3-4239ad7986f8,d496865a-33e7-40eb-9424-799f7909ea73,Paid Search,(not set),google,cpc,3,2,44.01340516233202,1,1,222.21794513223097,0
2023-11-28,e189abc7-ea68-4b3d-bc39-94916ddfb831,9c705097-baee-4143-88dd-e5fa064a32e4,Referral,Black Friday,(direct),referral,6,4,47.989990427363196,0,0,344.4934006602475,0
2023-08-31,8aff023a-ca63-4832-8fa1-0396fa4fe1cd,c55fa8ac-0e81-41da-bc71-33be7e8796ba,Direct,Black Friday,google,none,4,2,153.8133995652698,0,1,168.06825852376096,0
2023-03-08,94e4f243-94cf-4fe8-ae01-8f150b966ebb,351c12e9-41ee-454b-880e-3649cb893ed2,Organic Search,(not set),google_search,organic,6,4,81.0232145262505,1,0,170.86800043671153,0
2023-03-15,02e8905b-059f-4bc4-96f8-e45917c34d02,ef37a7f8-9deb-4dea-b3e7-f5ec0ed56918,Paid Search,New Year Deal,google,cpc,2,2,177.50541150863296,1,1,189.07090528781646,0
2023-10-22,d524ca2a-5328-4342-8cf7-8c250fe6fcc1,fde17c8e-6f0b-4322-852c-4f702a65584d,Referral,New Year Deal,(direct),referral,7,1,45.61687200337528,0,0,127.48234577179932,0
2023-05-08,2b732b3c-3e00-4800-a237-8db0c685f409,4ca3dda5-2025-472a-9caa-46a6e940dc3e,Referral,Summer Sale,(direct),referral,6,4,82.040513371015,1,0,273.9792082807199,1
2023-11-18,d95f20eb-29e2-428c-b324-08606dbc45e2,250c4907-9ee3-4ddb-b26b-0b47e66ca4f5,Social,Summer Sale,bing,none,2,4,111.54095152279552,0,2,202.15335737101185,0
2023-07-10,ad1a0569-b65c-4ffd-a816-36241f21b3b2,b6148727-dfea-45d3-8ba4-d13114df4e8d,Organic Search,Summer Sale,direct,none,10,2,201.39653190715012,1,0,93.9669524991689,0
2023-09-23,21019741-c646-424d-b305-187de7aa0a6f,ebfdc4f7-3bfa-4521-ad55-b6fa3a3e3124,Social,Holiday Special,facebook,social,6,4,233.51983719057398,1,0,0.0,0
2023-04-29,972aae36-09d6-40ef-84d4-db2fd8e335ba,262c5d6c-5369-42d6-9dab-9a988dae6d2d,Paid Search,Summer Sale,bing,cpc,10,3,174.70605964821942,1,0,0.0,0
2023-06-01,bb81923d-3128-4a71-828c-f115fbcf87d2,5f37dc52-87d5-4c8f-b0a5-13547fec16bc,Referral,Summer Sale,(direct),referral,9,4,224.98844103715686,0,1,218.17088821438642,0
2023-01-29,5999dee9-488a-4855-8423-4b0e822a0c72,bcbff2d0-991e-444b-bc91-be95f7eb2325,Paid Search,Summer Sale,google,cpc,4,3,136.87664129431556,0,1,131.97037811522287,0
2023-09-27,01942bb5-0c8c-4331-8026-1a9311260ab7,a23552b4-fdae-47b5-91af-d00a6b86985c,Social,(not set),twitter,social,3,4,58.10454330922197,1,1,91.95857587532855,0
2023-04-14,ae888447-6ad6-49d9-9a12-328f7763c757,8fb68efd-8969-4cfc-b55c-9992b292fa3e,Referral,New Year Deal,(direct),referral,4,2,97.4850716473212,0,0,207.23900448653598,0
2023-07-30,68d9edfc-a1ab-4ca4-aad9-6983f7d53703,0cbbdfe3-26bb-4e1d-ae94-fadbd39a0525,Paid Search,Black Friday,bing,cpc,1,1,188.8311582897403,0,0,225.13476511539898,0
2023-07-12,b11e6cd8-efeb-41d1-b87a-6abcf83bf7b2,27fcd842-1a35-4da3-b117-31d6587fd199,Direct,Launch Promo,direct,none,3,2,241.41610275637476,1,1,103.88317164919744,1
2023-09-27,a1e0e470-ea22-4df4-9a9b-3541b9e6e378,1f81cb0e-70c5-4ed8-bbee-7a77d0419646,Social,Summer Sale,facebook,social,5,3,256.6062247498489,0,1,109.00554165046312,0
2023-05-16,46020b10-d8ca-420a-a7cb-54ed876660b6,ae2021b2-6649-4f14-9782-6bdf36c70417,Paid Search,(not set),google,cpc,8,2,203.58552462822686,0,1,270.2562294222821,0
2023-03-09,ed0c4962-0ead-4f0b-b715-b4eb59471714,d69ebfe3-8a72-4ac7-8981-49c6c27ff6c7,Social,Summer Sale,(direct),none,3,1,196.87378485189856,0,0,143.14250535349873,0
2023-01-23,d1d2d590-3270-493c-9d92-67f768891f97,326ebffc-cfb4-41dd-a159-50562a19b9da,Referral,New Year Deal,(direct),referral,7,2,175.1072886845078,1,1,259.31391863001113,0
2023-09-21,8d9688a7-eb67-422e-b72f-3c9710335648,7aa3ee90-1309-41ac-9032-058e8cbe3286,Social,Launch Promo,facebook,social,1,4,111.25135684380791,0,0,96.84856963452285,0
2023-07-15,1a7b7a58-dffe-4cef-a4be-ac115f1565c7,a5292246-dc8c-4e7b-964d-21837e81714d,Referral,Black Friday,(direct),referral,3,5,177.78587438816365,0,2,115.26904718931635,0
2023-10-23,7524560c-0e19-4ad8-a6ce-830d2abe7667,d9c4d3fb-db9e-47b9-87ac-88370d45ce45,Organic Search,(not set),google_search,organic,3,3,180.39978052151497,0,0,192.61974910464323,0
2023-06-02,70f87c2f-2d68-4f38-9aa6-f0af7d7eb51d,17aacf3a-5c83-4885-899d-0056550e295b,Social,Launch Promo,facebook,social,6,2,121.1990578184993,0,1,0.0,0
2023-07-04,df354e15-6475-437c-a3c3-33249b1ec8ad,afe544ab-cb77-4aeb-8733-6c57e79d02c1,Referral,Black Friday,(direct),referral,6,3,89.2381392221283,0,1,223.93039786314415,0
2023-08-13,8b2ec05a-a8e5-4884-af27-1441faeadd52,7ad413bb-49c6-4003-a3af-ef1e4e3a4521,Direct,Black Friday,facebook,none,7,3,17.366449642427597,0,0,104.5335281013544,0
2023-04-22,1fae469e-fced-4add-8db7-8a533ea84881,51203be2-bb58-43f6-a378-0cc4604f19cf,CPC,Black Friday,facebook,none,7,1,160.84811750855164,1,1,0.0,0
2023-08-24,d3224d96-97c7-464f-8bd0-23b2dc3f3018,5c8c4a2c-24af-4a8e-b2ce-7d3405089e67,Social,Launch Promo,bing,none,5,3,210.17057492168823,1,2,0.0,0
2023-09-01,4f6fb9c5-8120-472f-9fdb-d21a04a21c8d,a2e2f7a3-4dfb-4c7f-85a9-6f6d31de3b23,Paid Search,Summer Sale,bing,cpc,6,4,107.19584861777372,0,0,162.14171030291473,0
2023-03-10,69d1d780-5798-4947-9363-73a975447c28,60b49c77-de40-4ad8-bc75-f9a9688ce68b,Social,Holiday Special,facebook,social,9,5,163.57110840390803,0,1,144.1303742829972,1
2023-01-22,bb605aef-4c31-46c5-afa3-809b53976b50,3f4c05d0-7eeb-480d-8965-2ad9b7cc3f97,Paid Search,(not set),google,cpc,3,1,161.1856449352046,1,0,41.15111417837605,0
2023-10-19,e3f1aa92-c2e3-4ae2-bb3a-b35c08abaf8c,d8a43114-9a2a-4a71-bb03-5c6445bf8e38,Paid Search,Launch Promo,google,cpc,7,3,135.23233525292713,1,1,3.381874056019086,0
2023-03-16,b1a1756e-6846-4a8f-977d-6d9da44106e3,ce3c6c17-73a3-4e0a-ab9b-5ee96e344ef8,Organic Search,(not set),google_search,organic,1,1,300.0,1,0,114.55842788268885,1
2023-09-19,0e50ccc7-234a-45f9-acdd-5e2c4dad168b,af5ccca1-ebaf-4f60-8f68-9a17d2b823b3,Organic Search,Summer Sale,google_search,organic,6,2,219.88490567704042,1,0,0.0,0
2023-03-11,f329db9c-5e09-4329-ad60-726844f76a67,438a6cf9-bcf6-497d-9786-daf95a7e6d28,Social,Launch Promo,facebook,social,3,3,10.0,0,1,128.70252292344207,0
2023-06-20,b6513968-d80d-4732-bc78-be1f87994b94,bd25e32e-b8b3-458f-9fea-300c3611277a,Referral,New Year Deal,google,none,5,2,213.81869085326997,1,2,156.98736054013332,0
2023-07-26,df59e2c8-1513-40b0-8554-7217441df270,b8898725-3dac-4d28-a2c2-379a8299d3e3,Social,(not set),facebook,social,7,2,116.92326378043005,1,1,194.53428039313835,0
2023-02-04,78734d06-b232-494d-9e98-bc2d6bd71861,05d96352-7bca-4935-8c49-f2491a0a84c6,Organic Search,Launch Promo,google_search,organic,5,3,18.51385236545758,0,0,228.89081517851662,0
2023-04-14,1204cdf4-b472-4b61-8487-239e226d6c9a,3014434d-0b75-46c9-a863-d530481cd91a,Referral,Black Friday,(direct),referral,7,5,127.82885039583459,0,1,106.26875818310657,0
2023-11-01,a817432c-8000-44e3-a614-5b5845f82194,fe4b3387-036a-45bd-8fcf-b77a8d9ff0d0,Social,Launch Promo,facebook,social,8,5,219.25443143972265,0,0,155.17700238540735,0
2023-02-07,40e922cb-ad1b-4c1d-b357-d43f4905212c,f07ce010-e103-4564-b602-8ab360c27614,Social,New Year Deal,facebook,social,6,2,244.82026016363068,1,1,211.1230736702415,0
2023-12-03,4f57a876-b264-428e-9050-2f27b80c2601,810b178b-37ae-4d48-ad86-2461ecb5b0c4,Social,Launch Promo,facebook,social,8,5,215.0252773415826,0,0,98.35462181317013,0
2023-10-09,a71bb42c-590f-420b-91e3-501a87c72c1a,fa9a84e9-296e-46b8-9a23-7d6701e0b62d,Organic Search,New Year Deal,google_search,organic,4,3,114.29291184570613,1,1,222.2692669008174,0
2023-06-01,e8331f1a-3415-47fe-a4f7-54bcf852445a,f02a78cf-9b86-4076-b04c-3e4fb2d3d32c,Paid Search,Holiday Special,google,cpc,5,2,156.41218073641386,1,0,95.56724184575407,0
2023-04-15,042e4709-ac94-4797-bdce-f004474c9488,50378415-2c6c-4fbb-9a75-3e4efc5ba412,Referral,New Year Deal,(direct),referral,3,3,204.35653967472138,1,2,90.58899144371617,0
2023-09-01,58311b03-f19e-4e4c-b9f6-c8e0a3d90ecd,568c852f-febb-4257-af5b-cc48f268842b,Paid Search,Holiday Special,bing,cpc,7,2,175.98821111123172,1,0,241.96856621190932,0
2023-10-10,3909fef8-6790-4d66-945a-098891e51487,28e90024-b996-4ea5-a206-90779f0cdaa6,Social,Summer Sale,facebook,social,6,4,50.913135488845484,0,0,0.0,0
2023-09-08,4f4b1c67-b11e-4fe9-95af-bdbdcc830d8d,0a0d16ae-1638-40cd-a245-af0d930f967d,Social,Summer Sale,facebook,social,3,4,160.84522304607998,1,1,0.0,0
2023-01-04,2c69d24e-2b9c-489b-b489-2aca3182325b,55364d1f-f0a4-4c12-907b-833f21b529fa,Direct,Holiday Special,facebook,none,5,3,120.39971267701333,1,1,118.77722473108442,0
2023-03-03,378f4ebe-6680-4746-b5f2-a8c0dac93c38,c985b274-b247-4b8d-9e80-b4fda9fcefaa,Social,Launch Promo,facebook,social,7,1,186.44276719754663,1,0,402.7553066664388,0
2023-06-14,d9c521d7-5512-44dd-8c5d-fe9744ac9d46,1d13adf9-9a71-4784-9bed-074936f1f4c7,Organic Search,(not set),(direct),none,4,3,10.0,0,1,48.48734613686926,0
2023-08-21,0ab9d1fa-1bb7-4860-8f41-87849d1ff5ec,0227551f-da26-4ce3-bdf2-451ea4265d18,Social,Launch Promo,facebook,social,2,4,93.63966116604897,1,1,154.757845290265,0
2023-05-16,f7ddb75c-9eaf-40d0-9f12-01acd981e683,10936eb0-2230-4313-9777-5374df612a49,Referral,Holiday Special,(direct),referral,5,1,203.141566007706,1,1,151.2076980795934,1
2023-09-21,32fa2c77-f027-40a3-b1ac-46069c8e2ad5,0f49fcd1-a9c4-4db0-a754-167ad9b6021c,Social,Holiday Special,twitter,social,1,5,142.11152888596683,1,1,31.706196804461428,0
2023-08-04,ccb18341-1ec7-4b83-aa98-7f1d1fc5bd3c,5bf92781-83b3-4fd8-a98e-b643d1b7ac0b,Organic Search,Holiday Special,google_search,organic,7,2,179.2270744586335,1,1,0.0,0
2023-09-10,1fdb8ac2-b812-41f9-a41f-6aa9e16ca723,df8b5b16-6ebd-42af-8bb5-1abbba1d0062,Paid Search,Summer Sale,google,cpc,3,3,257.01776255854554,0,0,109.0991792495054,0
2023-08-21,76fb3092-bcad-4329-bbdf-e78bcb582fca,3359faba-ba77-44f2-b7f8-339b8833ea43,Organic Search,Holiday Special,twitter,none,3,3,300.0,1,2,57.35126847810196,0
2023-04-23,037de9fd-a708-4b7b-9475-83a9c3426c17,60510440-3aa2-400d-83ea-99fd5051eb28,Paid Search,Launch Promo,google,cpc,7,4,127.30588991288879,1,1,304.0509690880551,0
2023-04-19,e5d6f737-4fce-4e5a-b18f-e2aabe06ac4b,1cd7ec32-a483-4e23-8f1f-5f1fea8ab5b3,Paid Search,(not set),bing,cpc,1,3,140.92783847770465,0,1,236.00902811645653,0
2023-05-31,56c04268-7309-430c-9cec-fea97f3646be,ffbcfe7a-3466-4d3b-b35e-20f1842eec2c,Referral,Summer Sale,(direct),none,10,3,207.0914413314743,0,1,396.82956228516156,0
2023-05-28,9db1e6b2-963a-4262-a2d2-dfaacfdfeee6,62ca7b9d-585f-4e89-b2de-c20bf4578b2c,Social,Launch Promo,facebook,social,3,4,173.16857443734327,1,0,156.81667980226226,1
2023-06-25,58feb084-cdf3-4ca2-89ef-aee1231a7a4b,bf4dd6ae-8d4c-4c98-ae95-624f31b327ca,Organic Search,Launch Promo,google_search,organic,3,1,233.21663853482946,0,0,0.0,0
2023-10-18,bc47802c-4bf7-4b13-b549-eb0df5abadd2,d5e037df-5d18-4e55-82a3-c3c35c66798d,Social,(not set),twitter,none,7,1,11.693970856716817,1,1,0.0,0
2023-09-08,c0ed45b9-7a65-409d-9667-07762af23743,09165f6e-c6c4-4b58-8438-b1cd2cb63ad3,Organic Search,New Year Deal,google_search,organic,6,1,181.47758341232904,0,2,278.0725620120553,1
2023-11-29,1b5e8c30-0934-4037-b809-c91c61f0c942,3897f111-f4be-402a-99b4-dae977e4f4a3,Referral,(not set),(direct),referral,10,4,41.473084229606656,0,1,72.19567415438564,0
2023-03-19,07af25ed-539d-4534-bfe6-007773f8c333,e7d14cab-465b-43c5-a4ad-e07e1e3b21d6,Organic Search,Summer Sale,google_search,organic,4,1,133.89686049060407,1,1,0.0,0
2023-01-27,13e9ae93-04bd-4012-8666-0961df974e06,5173e305-a0f7-4c8f-850f-93d115d8fe97,Referral,(not set),facebook,none,4,3,100.09637164866854,1,1,266.9227579578294,0
2023-08-23,81a39e43-6032-49be-b418-c493936e544b,45d94c93-5f3b-435d-9232-fda2911e3e2b,Social,Holiday Special,facebook,social,1,1,103.02233124691861,1,1,312.1981823055038,0
2023-11-28,68c8c97d-6390-4cd8-b51a-fe3c8798b5ff,3df63d07-3bbf-426d-85fd-b92eb14f4042,Paid Search,Launch Promo,google,cpc,4,4,43.73276811147133,1,0,206.69963649432952,0
2023-02-04,4492ec42-f254-4913-8848-1a8c29bdbb97,66d04916-8fe7-45b2-ab6a-ab3fba2f9c14,Social,Holiday Special,facebook,social,3,1,10.0,0,0,334.40688595772343,0
2023-01-29,fb8858fd-943d-4faa-9dc5-c8c50f84d383,70c5d09c-2998-4526-9844-aa2212a60cbc,Social,Holiday Special,facebook,social,3,1,222.13341097420633,1,0,0.0,0
2023-10-13,7fc366e2-177e-4585-9dac-cc13dd57e205,a283f3a5-d0ca-4f6a-83dc-26abb81998df,Referral,Launch Promo,(direct),referral,1,1,242.95327265246726,0,0,36.2656743359006,0
2023-04-24,73d4b1d8-aabb-429e-86a8-e61e2fb6a6bd,93c19895-70e5-41ac-81ae-d810ecac3d3d,Paid Search,Summer Sale,google,cpc,9,3,202.10415306883803,0,1,50.92750795083225,0
2023-07-18,673cc3dd-8605-4e43-9030-1686f7bf749b,6b4f83d7-f3c4-4b92-8409-7277ea5c295d,Social,(not set),facebook,social,1,2,141.38308352223137,1,1,170.47159434564938,1
2023-09-28,cbbe325c-f703-466a-bacf-0704a6cefc7e,102ccc0f-bd5b-402a-b503-7be7c8e0ae04,Social,(not set),facebook,social,1,1,197.3457681840356,0,0,135.76362010838236,0
2023-11-11,d62816cd-3deb-400b-ac67-a2764fdf9230,2abb982c-67bf-4226-92b1-02871e15d96d,Organic Search,(not set),google_search,organic,1,2,67.21181485409366,0,1,124.49716038176076,0
2023-12-11,03985a8d-c1da-4cf5-bb1e-523311473cdd,a4c562bc-f963-4d68-84f5-fb18df8cfb06,Organic Search,Black Friday,google_search,organic,3,2,178.32917481146598,0,1,13.97433043624632,0
2023-01-25,c4f638a6-598e-4933-8d68-3d51fe0febaf,16659526-81a6-4202-b7ad-a9847387b296,Referral,New Year Deal,(direct),referral,2,4,125.43859969948862,0,0,166.2257803050354,0
2023-08-29,4dd30e6b-0b48-4255-93a5-b7afee4cfd88,64295a5e-d61a-4c6c-936c-13f704bdbb40,Social,(not set),facebook,social,7,3,268.5415405914065,1,0,0.0,0
2023-09-16,c1aa428c-2d52-45a2-9b35-1f4911789853,48ad90dc-c5d0-421d-8d83-0050c49ceeeb,Social,Summer Sale,facebook,social,4,3,219.821048679164,1,1,143.259908310151,1
2023-12-24,41dc9fc5-58b6-41cf-9787-762670ffb157,37f15ddd-de28-4b76-a77b-457475dd09ba,Organic Search,Holiday Special,google_search,organic,5,3,293.0670154062385,1,1,72.9435259306471,0
2023-04-29,c0d781d5-6170-47b1-9a9a-15e11ac59c62,31fb0b93-03d6-4366-83d3-c05fb66f0b75,Social,Holiday Special,google,none,6,2,126.38285751792495,1,2,230.8407649225042,0
2023-04-14,13d22253-95b9-4d1c-9dc7-e63d3c898b01,2e6acc61-4e24-4f9f-b6d0-05f695405336,Social,(not set),facebook,social,5,3,177.40852190100958,1,0,181.9052255693836,0
2023-06-09,682a3a8c-68f8-43b1-840c-00be88bffc98,776fc871-078e-4f98-845a-a9ba777ccafe,Paid Search,New Year Deal,google,cpc,7,4,208.7069558939068,1,0,65.07386578124893,0
2023-09-07,470d1be8-7399-464c-9f74-faee2a0710c3,c0cf3ec1-ff6c-43d5-90b9-6894f5d8c7ed,Social,New Year Deal,facebook,social,2,3,169.10605901082357,0,1,0.0,0
2023-10-04,805c60c4-ad07-43fa-8b86-3472a76111ed,df259077-862d-4578-837d-a3326d3c5d5e,Social,(not set),facebook,social,3,2,175.66206333640184,0,0,165.62687797060846,0
2023-03-30,a66c280d-97eb-466e-ad24-6902d0caf722,260b67d2-9912-4702-a2cc-0535e06679c7,Referral,Black Friday,(direct),referral,6,4,63.04234436351149,1,0,219.49735182847297,0
2023-02-26,5da5adf0-e9d5-498c-ac9c-21e9040b2457,7decb3c5-ceaf-47c0-b52b-9dcb23ef5310,Organic Search,Launch Promo,google_search,organic,1,3,158.84145941311596,1,0,0.0,0
2023-06-04,34ed7000-cce4-4ccb-8f09-61744bcac6c6,27f495b8-ef6a-4f42-a496-d4f4dd9f2287,Paid Search,Summer Sale,bing,cpc,1,2,126.51037390366872,0,0,193.03439406915146,0
2023-04-14,1600eda2-32c2-4f51-bded-371e3d8b9814,a4d7386c-11e9-44b7-95e5-62a1a1a3306a,Paid Search,Launch Promo,google,cpc,6,1,10.0,1,0,85.56066687145734,0
2023-08-29,54edc99d-8db9-4bfb-8a4e-09d15d706f7b,f504bf52-765b-43f7-baef-3ebafaa1c7ce,Organic Search,Summer Sale,(direct),none,3,1,89.49765635347606,1,2,67.25462498595749,0
2023-06-11,0ce8a441-c938-4b12-ae6d-e777d4e531de,e5bc6523-d30f-4680-8735-1c533357b051,Paid Search,Holiday Special,google,cpc,7,1,210.29835802513253,0,0,226.37563767349656,0
2023-04-15,7cdd8628-883a-4440-b157-38125d59634f,69767ad9-6b07-4a49-a28d-2dc0773ee7ee,Referral,Holiday Special,(direct),referral,7,1,207.55849615354387,1,1,141.00702391160678,0
2023-08-03,ac06768f-64e5-4382-a92e-3fd2ff69c18f,d8f5c3ec-9adb-4267-936b-7c57a91c3a89,Referral,Holiday Special,(direct),referral,1,1,36.01639293306076,0,0,200.09977988259914,0
2023-08-30,db4d5ed2-7713-4e9f-84f7-95d079010f26,fca29dbe-d662-4006-8460-bc584b300172,Organic Search,(not set),google_search,organic,6,1,162.9792924057833,0,0,124.40580015186525,0
2023-05-09,94616d92-63c4-46e0-ada9-548d68baaeba,c42cda85-a86a-48e5-8357-dba4ab1ed98d,Paid Search,(not set),google,cpc,8,3,43.75326321507025,1,1,23.267965961818035,0
2023-06-24,d48c835f-d2c0-4d4c-8877-f8de524c8de3,f32e9f40-37b3-4fc8-8ee8-7222f8b91907,Paid Search,New Year Deal,google,cpc,5,2,195.50602371037968,1,0,78.26054582663107,0
2023-01-24,5b942bb3-2396-436d-80bf-267d0dc8bfaa,acaf2196-aa5c-4782-908a-fcbc91fea0e1,Social,New Year Deal,facebook,social,2,3,241.9939770175043,0,2,67.17765257586969,0
2023-03-14,bf7bbf28-94c9-40f1-aeab-c45a5e704bd7,e27c890b-dd6d-4558-b6f0-d42e53b37e50,Organic Search,Summer Sale,google_search,organic,7,3,136.1137807252675,0,0,8.088073533567197,0
2023-03-06,9abb8881-d68c-43a4-acf9-4df682fe8b93,6ceca386-31c3-44ad-a4a1-64975311b4fd,Organic Search,Launch Promo,google_search,organic,6,1,245.09449623259562,0,2,152.0430254533793,0
2023-12-15,0b230c12-241a-46e1-891e-6d7925fb82b4,44f1528b-e77e-46b7-ad91-ee7b1a61c8c2,CPC,New Year Deal,bing,none,6,2,156.57732884893218,0,1,42.57635446247792,0
2023-06-17,28218c39-e7b9-41c3-9ab6-bcc09b04a439,c8b69b1b-6167-4323-af50-37cd0b754046,Paid Search,Black Friday,google,cpc,6,1,166.09398244225403,0,1,0.0,0
2023-01-30,45dcc5e0-a1f3-4994-b34b-9b8882c85e64,c415a4cd-fa1a-4d1c-966f-57aa8f3f353c,Organic Search,Black Friday,google_search,organic,1,1,237.96331727384347,0,1,93.51695687327157,0
2023-08-05,6b3bb99e-1c27-4a05-818b-8e49b72abca9,8a966251-1a01-42c0-b273-2b1db82d01de,CPC,Holiday Special,twitter,none,7,2,138.95582771028558,0,2,47.03010038645964,0
2023-03-21,09d5cf17-247e-432e-a488-b99807127bb9,ead9c551-9572-4062-ad7c-494cc571ae6c,Paid Search,Launch Promo,google,cpc,9,3,245.94299465872712,1,1,100.92811214172929,0
2023-06-23,dfb0c512-c31c-472c-8e4d-acfc29cb4c3d,7eea2316-dffb-4122-aa60-8d5a5b69849b,Paid Search,Summer Sale,google,cpc,6,3,209.76848212679192,0,0,159.61869251559966,1
2023-07-03,ffb16214-ec35-4b3d-9df0-0a2da9c135e9,5a13e017-06db-42ad-aa98-40a84a3a370b,Paid Search,Black Friday,google,cpc,5,5,140.70456087191218,1,0,227.21298403944286,0
2023-02-17,ee3cf1d6-9351-4933-8e7b-412dd659ed42,7977e642-3f9c-4bac-b870-ae4e1e0ad85c,Referral,Holiday Special,bing,none,6,2,201.76585312847448,1,0,90.69622023957295,0
2023-07-20,ce875bb2-9b50-43f8-88d8-ebfbbfaca5a2,885b8988-32bf-4395-af81-f750e5983ba8,Organic Search,(not set),google_search,organic,5,2,98.29203302563793,1,1,118.02676408431995,0
2023-08-15,92ed0403-a1f7-4da2-b7af-38baa730472f,0121ed9f-320f-46f4-962c-5d92532d4a97,Referral,(not set),(direct),referral,6,1,256.6841810852759,1,1,392.31683001979775,0
2023-01-29,4e091512-24ef-469c-bd08-f91e2c3f4705,b03175d3-17ea-4891-921f-b84daf549417,Paid Search,Holiday Special,google,cpc,5,3,118.51391102498606,0,1,56.457579893085125,0
2023-09-19,bc614a28-f8bb-4ff5-99e4-9173c6f2f7b3,b0d11238-266e-426f-b1ff-5ff523b314f7,CPC,New Year Deal,direct,none,3,2,145.40181804326826,0,0,199.71258201835911,0
2023-01-24,fbc754a8-fe86-4c20-b3ca-701c31f4d449,dfddb19c-b80e-4ee5-9ccd-43f097961613,Organic Search,Summer Sale,google_search,organic,2,2,10.0,1,0,153.03136192666125,0
2023-07-29,a816bacf-10da-4dba-88e9-3fa536bd59d5,42c00f93-c0ad-4f0b-bc23-efeb8a865a49,Organic Search,Summer Sale,google_search,organic,2,3,160.82821153848386,1,0,0.0,0
2023-08-12,5f388975-ed6b-46a2-8e86-9de17a103901,5638f01a-555b-4183-b2da-038a4c8f067d,Social,Launch Promo,direct,none,1,2,84.96840043635451,1,0,125.8671042205783,0
2023-09-03,c3af459c-0179-464a-bc83-3cc6eb5dcf1d,7dd9d6dd-6dc7-4cb3-8a4e-4e0027d4b756,Paid Search,Holiday Special,google,cpc,2,2,102.78994816914869,0,1,66.51995961036998,0
2023-04-27,9aebf240-4cc1-4674-9f3b-35db418d147d,b81b1b13-2b62-450e-badc-8b061582c842,Referral,New Year Deal,facebook,none,9,2,109.84464353354352,1,0,247.3641861200205,0
2023-12-03,1a9935cb-8c75-438c-a732-dfe599a1ff97,9faf0a56-c22d-4eaa-81a6-30fb661d26af,Referral,New Year Deal,(direct),referral,6,2,213.6648570456249,1,2,117.48485204921003,0
2023-03-21,e6827f95-7a10-4fac-861f-ab6e67135fa0,1e7a2f30-d72f-43e3-b034-8e43ad24f21b,Paid Search,Summer Sale,bing,cpc,3,4,93.10452689114015,0,0,120.8231098514942,0
2023-07-27,672255d2-fa6d-4999-8781-88039f0ea3d2,9b5e4466-79cd-42ac-973f-840280b35609,Paid Search,Black Friday,google,cpc,4,3,68.5017426051621,0,0,59.827470392258505,0
2023-04-27,499c0814-4ceb-4903-a738-71a91b8b5484,49ccc4f5-c16b-45a2-9c6f-efe4ee220eb1,Social,Summer Sale,twitter,none,5,2,152.56581777390716,0,0,62.706171247189374,0
2023-04-29,e01988d6-b7a2-4a67-82ec-fcc7a044dbf2,f2ce1a10-5ea2-4904-bac3-d2807392e81a,Direct,Summer Sale,(direct),none,3,2,212.1045136079759,1,2,198.8221368858238,0
2023-07-31,32879145-8d3a-451e-9ccf-b93bf1fcabc0,0580ad03-33f2-48f1-ae3d-5a84e7a32dac,Social,Summer Sale,facebook,social,5,4,152.01672234173174,1,2,234.2402946648394,0
2023-05-06,d888d2ae-b0e9-49eb-90c2-fd32f8990021,21995ed3-11a1-40ed-8098-b1c265c1c8d8,Social,Black Friday,facebook,social,7,2,34.26123498611574,0,0,60.737109062953294,0
2023-02-17,efe9a578-2f7b-41c4-bb65-d3ae951a30b1,bcc44b47-50bf-42dc-a52c-459ee1abbb52,Referral,Launch Promo,(direct),referral,4,4,10.0,0,1,110.44742917212187,0
2023-05-16,620d85cd-f32c-45da-bb4a-e9e8d2e89cc9,83e997b9-6614-42cc-b645-b9319188bcfe,Social,Summer Sale,facebook,social,5,2,173.17726398028628,1,1,140.97947305981145,0
2023-12-04,b1cfa533-15a4-467e-b9bf-af446b69c4f9,463a0bbe-b7a9-40fc-8668-edcd30266029,Social,New Year Deal,facebook,social,7,4,280.06442195038363,1,1,91.10214894885655,0
2023-09-09,11824daf-fba1-4edb-bd5e-b3a7a394d6a9,787cc150-c7d3-4fd8-99a5-bba9b41b8269,Social,Summer Sale,facebook,social,4,4,163.0360942813462,0,0,315.34702676983323,1
2023-07-29,667ac760-2177-42b3-b2d6-78e4ca122cb2,923e0b40-a3ba-4b63-b4a1-b30ae794aa82,Social,Black Friday,facebook,social,5,4,219.45481095217764,1,0,174.8649914229669,0
